scan_name,sideband_ratio,sideband_fraction_total,eom_offset_kHz,blue_detuning_MHz,cooling_total_intensity_mW_cm2,n_fock,n_ss,pe_ss,scattering_rate_kHz,total_scattering_rate_kHz,scattering_rate_hz,scatter_hz_per_asymptotic_quantum,p_top,p_tail_last2,delta_phi_pol_pi,solver_used,runtime_s
eom_offset_ratio_0p6,0.6,0.37499999999999994,-16.0,40.0,4.0,6,0.17927100628270567,0.00019378662285240132,7.001184253246418,7.001184253246418,7001.184253246418,8530.445868052302,0.0010035532596278215,0.003678054123402539,13.678796302474025,direct(w=auto),35.39932160000171
eom_offset_ratio_0p6,0.6,0.37499999999999994,-14.0,40.0,4.0,6,0.1707740034461168,0.0001848723928654101,6.679128139691692,6.679128139691692,6679.128139691692,8054.653577491503,0.0009498343515135698,0.0034877812757188056,13.678800305243168,direct(w=auto),33.47697479999624
eom_offset_ratio_0p6,0.6,0.37499999999999994,-12.0,40.0,4.0,6,0.1626496739870216,0.00017581555771512146,6.3519199418031045,6.3519199418031045,6351.919941803105,7585.737706758418,0.0009014125834921984,0.003315182743483342,13.67880430801231,direct(w=auto),34.99614410000504
eom_offset_ratio_0p6,0.6,0.37499999999999994,-10.0,40.0,4.0,6,0.15494241016630492,0.00016678065982025228,6.025504299999874,6.025504299999874,6025.504299999873,7130.288364353577,0.0008578637280955365,0.003159088247231336,13.678808310781452,direct(w=auto),35.66665210000065
eom_offset_ratio_0p6,0.6,0.37499999999999994,-8.0,40.0,4.0,6,0.14771081592078744,0.00015797345246302576,5.707314733780668,5.707314733780668,5707.314733780668,6696.4533170119685,0.0008189794105289541,0.003018938651603826,13.678812313550594,direct(w=auto),33.61503969999467
eom_offset_ratio_0p6,0.6,0.37499999999999994,-6.0,40.0,4.0,6,0.1410364251402386,0.00014964461877096038,5.406408002271085,5.406408002271085,5406.408002271085,6294.106246768103,0.0007847968100869944,0.0028949909906626093,13.67881631631974,direct(w=auto),34.365647600003285
eom_offset_ratio_0p6,0.6,0.37499999999999994,-4.0,40.0,4.0,6,0.13505119032654722,0.00014210886550424575,5.1341539305983614,5.1341539305983614,5134.1539305983615,5935.789347506793,0.0007557345927374678,0.0027889088685200993,13.678820319088882,direct(w=auto),34.84832389999792
eom_offset_ratio_0p6,0.6,0.37499999999999994,-2.0,40.0,4.0,6,0.13001879523704382,0.0001358155078027799,4.906785517902976,4.906785517902976,4906.785517902976,5640.105201169177,0.0007330632853648924,0.002705500053119084,13.678824321858023,direct(w=auto),34.31817449999653
eom_offset_ratio_0p6,0.6,0.37499999999999994,0.0,40.0,4.0,6,0.126556944630316,0.00013156062625159593,4.753063814737392,4.753063814737392,4753.063814737392,5441.755802529865,0.0007202470655227404,0.0026576305106133197,13.678828324627164,direct(w=auto),35.094097900000634
eom_offset_ratio_0p6,0.6,0.37499999999999994,2.0,40.0,4.0,6,0.12606726021523237,0.00013091248331898624,4.72964750236842,4.72964750236842,4729.64750236842,5411.912481426475,0.000725624355084192,0.0026760641400573265,13.678832327396309,direct(w=auto),34.49816560000181
eom_offset_ratio_0p6,0.6,0.37499999999999994,4.0,40.0,4.0,6,0.13037978885954415,0.00013584052507134434,4.907689349675028,4.907689349675028,4907.689349675028,5643.485842214824,0.0007606490290391114,0.0028028663798365934,13.678836330165451,direct(w=auto),34.74426749999839
eom_offset_ratio_0p6,0.6,0.37499999999999994,6.0,40.0,4.0,6,0.13781611300330157,0.00014467054841732564,5.226703219134782,5.226703219134782,5226.703219134782,6062.167593204855,0.0008163796718498467,0.0030046946416635457,13.678840332934593,direct(w=auto),34.51692520000506
eom_offset_ratio_0p6,0.6,0.37499999999999994,8.0,40.0,4.0,6,0.1432551371633976,0.0001521069572959043,5.495368145408157,5.495368145408157,5495.368145408157,6414.241139670807,0.0008624116783001445,0.0031692939633115196,13.678844335703735,direct(w=auto),36.09190079999826
eom_offset_ratio_0p6,0.6,0.37499999999999994,10.0,40.0,4.0,6,0.14631551480951974,0.00015763460773523453,5.695072844543998,5.695072844543998,5695.072844543998,6671.168263381608,0.000896093835288038,0.0032868972999536396,13.678848338472877,direct(w=auto),35.14300809999986
eom_offset_ratio_0p6,0.6,0.37499999999999994,12.0,40.0,4.0,6,0.14910184207285157,0.00016326685671930278,5.898556512906677,5.898556512906677,5898.556512906677,6932.153346384017,0.0009303686168180073,0.0034049838784822066,13.67885234124202,direct(w=auto),33.107358100001875
eom_offset_ratio_0p6,0.6,0.37499999999999994,14.0,40.0,4.0,6,0.1526479359378515,0.00016991167030128173,6.138622434543293,6.138622434543293,6138.622434543293,7244.4768767248315,0.0009721642143714371,0.003548693857029044,13.678856344011162,direct(w=auto),33.80774639999436
eom_offset_ratio_0p6,0.6,0.37499999999999994,16.0,40.0,4.0,6,0.15715821231079707,0.00017762517987775974,6.417298542260157,6.417298542260157,6417.298542260158,7613.882742874313,0.001023457913505273,0.0037248593306933296,13.678860346780304,direct(w=auto),34.64762360000168
eom_offset_ratio_0p6,0.6,0.37499999999999994,18.0,40.0,4.0,6,0.1625615133686296,0.00018618927382895765,6.726704830640124,6.726704830640124,6726.704830640124,8032.476340678539,0.0010844984948472321,0.003933910381443036,13.678864349549446,direct(w=auto),34.26996619999409
eom_offset_ratio_0p6,0.6,0.37499999999999994,20.0,40.0,4.0,6,0.1687299082301181,0.00019534333763547598,7.057425736098201,7.057425736098201,7057.425736098201,8489.931017573394,0.0011550918034366816,0.004174620404404921,13.67886835231859,direct(w=auto),34.63578650000272
eom_offset_ratio_0p6,0.6,0.37499999999999994,22.0,40.0,4.0,6,0.175543330455834,0.00020485444844072677,7.401046148180627,7.401046148180627,7401.046148180627,8976.877041060985,0.0012349680005517584,0.004445467452779151,13.678872355087732,direct(w=auto),33.615068600003724
eom_offset_ratio_0p6,0.6,0.37499999999999994,24.0,40.0,4.0,6,0.18290421033116844,0.00021453352760099947,7.750734973990035,7.750734973990035,7750.734973990035,9485.711555473077,0.0013238553890450547,0.004744917217212223,13.678876357856874,direct(w=auto),34.55636100000265
eom_offset_ratio_0p6,0.6,0.37499999999999994,26.0,40.0,4.0,6,0.1907375143715079,0.00022423453150078113,8.101215903706034,8.101215903706034,8101.215903706035,10010.615897281388,0.001421486785373308,0.0050714569356210375,13.678880360626016,direct(w=auto),35.10282460000599
eom_offset_ratio_0p6,0.6,0.37499999999999994,28.0,40.0,4.0,6,0.1989873653300302,0.00023384873359151922,8.448560830277524,8.448560830277524,8448.560830277524,10547.350272144544,0.0015276166905505506,0.005423662703632455,13.67888436339516,direct(w=auto),34.52000209999824
