blue_detuning_MHz,t_s,t_ms,P0,P1,P2
20.0,0.6082603254067585,608.2603254067584,0.10496566117879177,0.8950259695046092,8.369316598101665e-06
20.0,0.6107634543178974,610.7634543178974,0.1041429565052809,0.8958494100358223,7.633458895762889e-06
20.0,0.6132665832290363,613.2665832290363,0.1033286519290185,0.8966642530327579,7.095038222478934e-06
20.0,0.6157697121401753,615.7697121401753,0.1025226616822131,0.8974701690689645,7.169248821025913e-06
20.0,0.6182728410513142,618.2728410513142,0.10172490087268121,0.8982673693041565,7.729823160897874e-06
20.0,0.6207759699624531,620.7759699624531,0.10093528547491169,0.8990565796072091,8.134917877440328e-06
20.0,0.623279098873592,623.279098873592,0.10015373232148489,0.8998377297389277,8.537939585825586e-06
20.0,0.6257822277847309,625.7822277847309,0.09938015909383621,0.9006122717103155,7.569195845844687e-06
20.0,0.6282853566958698,628.2853566958698,0.09861448431444926,0.9013789798788301,6.53580671945105e-06
20.0,0.6307884856070087,630.7884856070087,0.09785662733772522,0.9021366192084035,6.753453869708936e-06
20.0,0.6332916145181477,633.2916145181478,0.09710650834120266,0.9028853380857482,8.153573047769408e-06
20.0,0.6357947434292867,635.7947434292867,0.09636404831711154,0.9036268621660003,9.089516886546604e-06
20.0,0.6382978723404256,638.2978723404256,0.09562916906446256,0.9043624847618725,8.346173662991476e-06
20.0,0.6408010012515645,640.8010012515645,0.09490179318124542,0.9050909572331083,7.249585644308126e-06
20.0,0.6433041301627034,643.3041301627034,0.09418184405571879,0.9058111974177809,6.9585264985059105e-06
20.0,0.6458072590738423,645.8072590738423,0.09346924585816327,0.9065231591913834,7.594950452404288e-06
20.0,0.6483103879849812,648.3103879849812,0.09276392353298397,0.90722739662628,8.679840734220097e-06
20.0,0.6508135168961202,650.8135168961202,0.09206580279062848,0.907925920003982,8.277205388912721e-06
20.0,0.6533166458072591,653.3166458072591,0.09137481010056607,0.9086182896006697,6.9002987642649265e-06
20.0,0.655819774718398,655.819774718398,0.09069087268341994,0.9093022072295781,6.920087003061614e-06
20.0,0.6583229036295369,658.3229036295369,0.09001391850225697,0.9099786069478881,7.474549856690089e-06
20.0,0.6608260325406758,660.8260325406759,0.08934387625575903,0.9106479593292959,8.164414947052345e-06
20.0,0.6633291614518148,663.3291614518148,0.0886806753705443,0.9113110940959329,8.23053352478409e-06
20.0,0.6658322903629537,665.8322903629537,0.08802424599388406,0.911968468603825,7.285402294098758e-06
20.0,0.6683354192740927,668.3354192740927,0.08737451898658109,0.9126190195726095,6.461440812575435e-06
20.0,0.6708385481852316,670.8385481852316,0.08673142591529953,0.9132620552032247,6.518881480145005e-06
20.0,0.6733416770963705,673.3416770963705,0.08609489904528526,0.9138976000400634,7.500914656089484e-06
20.0,0.6758448060075094,675.8448060075094,0.08546487133313267,0.914526879612941,8.249053931896973e-06
20.0,0.6783479349186483,678.3479349186483,0.08484127642008497,0.9151505591094292,8.164470491518588e-06
20.0,0.6808510638297872,680.8510638297872,0.08422404862509747,0.9157684859103489,7.465464560149487e-06
20.0,0.6833541927409261,683.3541927409261,0.08361312293793093,0.9163796359580298,7.241104045376648e-06
20.0,0.6858573216520651,685.8573216520651,0.08300843501191171,0.916984024669061,7.540319033939069e-06
20.0,0.688360450563204,688.360450563204,0.08240992115730782,0.9175819578014648,8.121041233498606e-06
20.0,0.690863579474343,690.8635794743429,0.08181751833454859,0.9181743848124145,8.096853043226782e-06
20.0,0.6933667083854819,693.3667083854818,0.08123116414789343,0.9187613969495158,7.438902597470529e-06
20.0,0.6958698372966208,695.8698372966207,0.08065079683886182,0.9193422172149853,6.98594615949416e-06
20.0,0.6983729662077597,698.3729662077596,0.08007635527949145,0.9199163541240308,7.29059648318342e-06
20.0,0.7008760951188986,700.8760951188985,0.07950777896573273,0.9204844142556372,7.806778635491027e-06
20.0,0.7033792240300376,703.3792240300376,0.07894500801143248,0.9210463713564098,8.620632163784816e-06
20.0,0.7058823529411765,705.8823529411765,0.07838798314178168,0.9216027517135663,9.265144658914723e-06
20.0,0.7083854818523154,708.3854818523155,0.0778366456869396,0.9221552847886646,8.069524402350628e-06
20.0,0.7108886107634543,710.8886107634544,0.07729093757688443,0.9227018859412457,7.176481877142782e-06
20.0,0.7133917396745932,713.3917396745933,0.07675080133421489,0.9232419239319626,7.274733830665314e-06
20.0,0.7158948685857321,715.8948685857322,0.07621618006820581,0.9237756910472066,8.128884596051346e-06
20.0,0.718397997496871,718.3979974968711,0.0756870174688337,0.9243043111237569,8.671407417887688e-06
20.0,0.7209011264080101,720.9011264080101,0.0751632578010489,0.924828758037141,7.984161819144745e-06
20.0,0.723404255319149,723.404255319149,0.07464484589939392,0.9253474705752324,7.683525383031699e-06
20.0,0.7259073842302879,725.9073842302879,0.07413172716100865,0.9258621228337053,6.15000529526373e-06
20.0,0.7284105131414268,728.4105131414268,0.07362384754164292,0.9263690348525376,7.117605828893691e-06
20.0,0.7309136420525657,730.9136420525657,0.07312115354766646,0.9268703599332496,8.48651909309277e-06
20.0,0.7334167709637046,733.4167709637046,0.07262359223159041,0.9273684585184347,7.94924998380806e-06
20.0,0.7359198998748435,735.9198998748435,0.07213111118729423,0.9278619842245261,6.904588188189951e-06
20.0,0.7384230287859825,738.4230287859825,0.07164365854367996,0.9283499056104833,6.435845844615168e-06
20.0,0.7409261576971214,740.9261576971214,0.0711611829591295,0.9288318943015392,6.922739339589629e-06
20.0,0.7434292866082604,743.4292866082603,0.07068363361612137,0.929308202635058,8.163748828572285e-06
20.0,0.7459324155193993,745.9324155193992,0.07021096021584165,0.9297798441928447,9.19559132238426e-06
20.0,0.7484355444305382,748.4355444305381,0.06974311297293646,0.9302483484866673,8.53854040540344e-06
20.0,0.7509386733416771,750.938673341677,0.0692800426108115,0.9307131154427971,6.841946400699667e-06
20.0,0.7534418022528161,753.441802252816,0.0688217003565555,0.9311708634366179,7.436206835453753e-06
20.0,0.755944931163955,755.944931163955,0.06836803793407709,0.9316240344850606,7.927580869787866e-06
20.0,0.7584480600750939,758.448060075094,0.06791900756068883,0.9320726664626371,8.325976682561972e-06
20.0,0.7609511889862328,760.9511889862329,0.06747456194143082,0.9325175252396558,7.912818921130365e-06
20.0,0.7634543178973717,763.4543178973718,0.06703465426450995,0.9329580628634897,7.282872008547256e-06
20.0,0.7659574468085106,765.9574468085107,0.06659923819611303,0.9333936592337541,7.102570140468797e-06
20.0,0.7684605757196495,768.4605757196496,0.06616826787540586,0.933824213698024,7.518426577481728e-06
20.0,0.7709637046307886,770.9637046307886,0.06574169790972584,0.9342500301546025,8.271935678693547e-06
20.0,0.7734668335419275,773.4668335419275,0.06531948336977093,0.9346719679440163,8.548686220041946e-06
20.0,0.7759699624530664,775.9699624530664,0.06490157978503312,0.9350906299416551,7.790273319198322e-06
20.0,0.7784730913642053,778.4730913642053,0.06448794313956567,0.9355041676343393,7.889226102340679e-06
20.0,0.7809762202753442,780.9762202753442,0.0640785298661258,0.9359142319469302,7.238186952279699e-06
20.0,0.7834793491864831,783.4793491864831,0.06367329684301476,0.9363190061759552,7.696981037935992e-06
20.0,0.785982478097622,785.982478097622,0.06327220138830222,0.9367192223523482,8.576259357613095e-06
20.0,0.788485607008761,788.485607008761,0.06287520125572205,0.9371162528246921,8.545919594203476e-06
20.0,0.7909887359198999,790.9887359198999,0.062482254630660074,0.9375099773211982,7.768048150417634e-06
20.0,0.7934918648310388,793.4918648310388,0.062093320125641886,0.9378993151063155,7.364768051130678e-06
20.0,0.7959949937421777,795.9949937421777,0.06170835677559888,0.9382840435951567,7.59962925292713e-06
20.0,0.7984981226533167,798.4981226533166,0.06132732403357955,0.9386646761520806,7.999814349053427e-06
20.0,0.8010012515644556,801.0012515644555,0.0609501817668296,0.9390407513481659,9.066885012933858e-06
20.0,0.8035043804755945,803.5043804755944,0.06057689025197606,0.9394137017074731,9.40804055827169e-06
20.0,0.8060075093867335,806.0075093867335,0.06020741017103514,0.939785919500574,6.670328398109429e-06
20.0,0.8085106382978724,808.5106382978724,0.05984170260912709,0.9401517182869936,6.5791038871717694e-06
20.0,0.8110137672090113,811.0137672090113,0.05947972904720334,0.9405127892325637,7.4817202405099244e-06
20.0,0.8135168961201502,813.5168961201502,0.05912145135972371,0.9408697565396805,8.792100603731796e-06
20.0,0.8160200250312891,816.0200250312892,0.05876683181030144,0.9412238288808844,9.339308821708476e-06
20.0,0.818523153942428,818.523153942428,0.0584158330479109,0.9415759120673106,8.254884786095531e-06
20.0,0.8210262828535669,821.026282853567,0.05806841810344029,0.941924239035291,7.342861275591172e-06
20.0,0.823529411764706,823.529411764706,0.0577245503848578,0.9422689462852617,6.5033298890094355e-06
20.0,0.8260325406758449,826.0325406758449,0.057384193674293205,0.9426075193440999,8.286981615094147e-06
20.0,0.8285356695869838,828.5356695869838,0.057047312122389233,0.9429437208602977,8.967017322171847e-06
20.0,0.8310387984981227,831.0387984981227,0.056713870246401836,0.943278455915605,7.673838002994646e-06
20.0,0.8335419274092616,833.5419274092616,0.05638383292663562,0.9436089301446295,7.236928745571329e-06
20.0,0.8360450563204005,836.0450563204005,0.056057165401335325,0.9439355146130279,7.319985648017383e-06
20.0,0.8385481852315394,838.5481852315394,0.05573383326374558,0.9442582331778626,7.933558403227158e-06
20.0,0.8410513141426784,841.0513141426784,0.05541380245831052,0.9445776223695551,8.575172145862454e-06
20.0,0.8435544430538173,843.5544430538173,0.05509703927710903,0.9448946233211885,8.337401714253787e-06
